BCO BRASIL S.A.;BRASIL;Projeção de bancos aponta para avanços de 11,9% do lucro em relação a 2013,Um balanço dos quatro maiores bancos listados no país – Bradesco, Itaú Unibanco, Santander e Banco do Brasil – divulgado nesta quarta-feira (30) por um jornal especializado em mercado apontou para o crescimento do lucro dos bancos. Os dados apontam para o crescimento no único setor do Brasil que não precisava crescer, em comparação às inúmeras outras áreas prioritárias. De acordo com as projeções obtidas, fatores como o aumento dos spreads, a redução da inadimplência e o controle de custos ajudaram os bancos a lucrar mais no segundo trimestre de 2014. Segundo os dados obtidos, o lucro líquido ajustado foi de R$ 11,9 bilhões, marcando crescimento de 0,4% se comparado com o trimestre anterior e de 11,9% em relação ao mesmo período de 2013.O crescimento do lucro no setor aconteceu em um ambiente de crescimento de crédito enfraquecido. Vale ressaltar ainda que o crescimento dos bancos aconteceu devido também ao povo, responsável por depositar seu capital nas instituições. Dentre os quatro bancos, as projeções apontam para uma manutenção do resultado pelo Itaú Unibanco e pelo Bradesco – Banco do Brasil e Santander devem volta a apresentar um cenário mais modesto, próximo ao do trimestre anterior. No caso do Bradesco, houve um aumento de 28,1% do lucro líquido neste segundo trimestre, em relação ao mesmo período de 2013. O lucro do Bradesco em base recorrente, que exclui ganhos e perdas extraordinários, atingiu a cifra de R$ 3,8 bilhões no período. Os resultados ultrapassaram as previsões estimadas do aumento comparativo anual. O banco teve expansão também de 8,1% no setor de crédito em relação ao mesmo trimestre de 2013, contabilizando R$ 435 bilhões. O Banco do Brasil teve seu balanço marcado por resultados que superaram as expectativas. As projeções apontam para um lucro líquido deve atingir R$ 2,4 bilhões, representando assim uma alta de 1,8% sobre os resultados do primeiro trimestre de 2014. Contudo, é preciso estar atento para o fato de os números pontuarem redução de 5,8% na comparação anual. Analistas avaliam os negócios de seguros como sendo provavelmente o principal fator positivo do trimestre onde é esperado 13% de aumentos na comparação com o trimestre anterior. Já em relação ao Itaú Unibanco, a projeções indicavam aumentos de 27,2% na comparação com o ano anterior, totalizando lucro líquido de R$ 4,6 bilhões. De acordo com as análises, a ideia é que o Itaú Unibanco tenha tirado proveito já neste segundo trimestre da joint venture com o BMG, anunciada no primeiro trimestre. Analistas acreditam que a companhia deve aumentar a carteira de consignado, que sofre menos influência da volatilidade macroeconômica. Por outro lado, o Santander segue um ritmo mais vagaroso em relação aos outros bancos. As perspectivas envolvendo o banco privado são de que o lucro líquido ajustado fique em R$ 1,2 bilhão – assinalando uma queda de 10,1% no comparativo com o mesmo período de 2013. Analistas estariam ainda aguardando um trimestre com linhas de pequenas e médias empresas avançando de forma inferior à média do mercado, além de uma baixa expansão do crédito. O cenário da inadimplência apresentando melhoras também, fazendo com que as margens ficassem menos pressionadas. Outro fator que vem se recuperando desde o início de 2014 é o spread. Em junho, o valor médio atingiu 12,7 pontos, representando uma alta em relação a janeiro, quando, segundo o Banco Central, o spread médio das operações de crédito era de 11,8 pontos percentuais,+
BCO BRASIL S.A.;BRASIL;Presidente do Banco do Brasil pagou multa para se livrar da Receita.,Chefe do BB pagou multa para se livrar de investigação. O presidente do Banco do Brasil, Aldemir Bendine, pagou multa de R$ 122 mil à Receita Federal para se livrar de questionamentos sobre a evolução de seu patrimônio pessoal e um apartamento pago com dinheiro vivo em 2010. Bendine foi autuado por não comprovar a procedência de aproximadamente R$ 280 mil informados em sua declaração anual de ajuste do Imposto de Renda. Na avaliação da Receita, o valor de seus bens aumentou mais do que seus rendimentos declarados poderiam justificar. Dirigente da maior instituição financeira da América Latina, Bendine tem por hábito declarar que mantém dinheiro vivo em casa, de acordo com documentos aos quais a Folha teve acesso. Ele informou em suas declarações à Receita ter recursos em espécie quatro anos seguidos, entre 2009 e 2012, no valor de pelo menos R$ 400 mil. Bendine entrou no radar da Receita Federal em 2010, quando a Folha revelou que ele comprara um apartamento no interior de São Paulo pelo valor declarado de R$ 150 mil, pagos integralmente em espécie. O executivo também declarou ter feito obras no imóvel no valor de R$ 50 mil. Ao justificar a legalidade da transação imobiliária, ele informou que declarou à Receita possuir R$ 200 mil em dinheiro vivo em casa, guardados desde 2009. Em 2012, os auditores da Receita enviaram a Bendine um extenso questionário sobre suas despesas em 2010, perguntando quanto ele gastara com seus cartões de débito e crédito, com saúde, educação e outras despesas. O executivo prestou as informações solicitadas, mas não convenceu. Em novembro de 2012, foi autuado em R$ 151 mil, incluindo multa e juros. Ele não contestou a autuação e pagou o auto à vista, ganhando um desconto. Assim, a conta caiu para R$ 122.460. Bendine diz que não discutiu com a Receita a origem dos recursos usados na compra do apartamento e diz que o auto de infração resultou de um mero erro em sua declaração à Receita. Mesmo depois de identificar o erro, ele não retificou a declaração. QUESTÃO FAMILIAR Questionado pela Folha, Bendine não quis falar sobre o dinheiro, alegando tratar-se de uma questão familiar. Não é crime comprar imóveis com recursos em espécie. Assim como não é crime guardar dinheiro embaixo do colchão. Mas essas práticas são consideradas pelo Fisco como sinais de sonegação de tributos e por isso despertam a curiosidade dos auditores. O dinheiro passado de mão em mão, sem circular pelo sistema bancário, não pode ser detectado pelos controles da Receita Federal e do Conselho de Controle de Atividades Financeiras (Coaf). “Que razões haveria para alguém guardar uma alta soma em vez de pôr numa conta bancária, numa aplicação?”, pergunta o diretor de Relações Institucionais do Instituto Justiça Fiscal, Dão Real Pereira dos Santos, ex-superintendente da Receita Federal no Rio Grande do Sul. Ele fez uma análise do caso a pedido da Folha, sem ser informado do nome do contribuinte. “É uma situação em que naturalmente se inverte o ônus da prova”, afirmou. “Numa situação normal, o Fisco teria que correr atrás das provas. Nessa situação, não. Cabe ao contribuinte explicar por que tem esse dinheiro guardado em casa.” Não foi apenas em 2009 que Bendine declarou ter R$ 200 mil em casa. No ano seguinte, ele voltou a informar ter a mesma quantia em espécie, após a aquisição e a reforma do apartamento. Ou seja, ele passou a ter novamente R$ 200 mil em dinheiro. Em 2011, declarou ter R$ 100 mil. Em 2012, R$ 50 mil. O presidente do Banco do Brasil afirmou que adotou esse procedimento por considerá-lo na época a melhor maneira de corrigir o erro cometido no preenchimento de sua declaração, mas reconheceu que o correto teria sido apresentar uma declaração retificadora à Receita Federal. Como determina a lei, o pagamento imediato do auto de infração, como fez Bendine, obriga a Receita a arquivar o caso, o que elimina a possibilidade de comunicar ao Ministério Público Federal a prática de eventuais crimes fiscais cometidos pelo contribuinte. O caso de Bendine foi arquivado em janeiro deste ano.,-
LOJAS AMERICANAS S.A.;LOJAS AMERIC;Lucro da Lojas Americanas sobe 15,1% no 2º trimestre,A varejista Lojas Americanas teve lucro líquido de R$ 40,5 milhões no segundo trimestre, alta de 15,1% na comparação anual, informou a empresa nesta quarta-feira (13). O resultado ficou abaixo do esperado por analistas. A média das estimativas obtidas pela Reuters apontava para lucro de R$ 53 milhões no período. No semestre, o lucro líquido caiu 28,4%, a R$ 66,4 milhões, sob impacto da piora do resultado financeiro no período. A receita líquida trimestral da Lojas Americanas foi de R$ 3,6 bilhões, alta anual de 37,6%. Parte do resultado foi impulsionado pela ocorrência da Páscoa em abril este ano, e em março em 2013. Até o momento, foram inauguradas 32 lojas, e a empresa já tem mais de 70 contratadas ou em estágio avançado de negociação, afirmou. O Ebitda (sigla em inglês para lucro antes dos juros, impostos, depreciação e amortização) ajustado avançou 33,2% na mesma base de comparação, encerrando o trimestre em R$ 412 milhões.,+
PETROLEO BRASILEIRO S.A. PETROBRAS;PETROBRAS;Lucro líquido da Petrobras cai 8% no segundo trimestre de 2014,O lucro líquido da Petrobras ficou em R$ 4,959 bilhões no segundo trimestre de 2014, o que representa queda de 8% em relação aos R$ 5,393 bilhões registrados no trimestre anterior. Em relação ao lucro de R$ 6,201 bilhões, contabilizado em igual período do ano passado, a queda foi ainda maior: 20,6%. Segundo a companhia, a diferença foi consequência do menor resultado financeiro e da maior alíquota efetiva do Imposto de Renda, porque no primeiro trimestre houve o reconhecimento de créditos fiscais.De janeiro a junho de 2014 o resultado líquido da Petrobras ficou em R$ 10,352 bilhões, o que corresponde à queda de 25% em relação ao primeiro semestre de 2013. De acordo com a companhia, as despesas operacionais como o provisionamento do Plano de Incentivo ao Desligamento Voluntário (PIDV), no valor de R$ 2,376 bilhões, pesou e provocou impacto no resultado. Outros fatores foram maiores baixas de poços secos ou subcomerciais (R$ 1,321 bilhão) e baixa de ativos por devolução de campos (R$ 494 milhões), além de menores ganhos na venda de ativos (R$ 279 milhões) e maiores despesas de vendas (R$ 650 milhões).Já o lucro bruto de R$ 38,469 bilhões representou crescimento de 2% em relação ao mesmo período do ano passado, causado pelo aumento de 10% no preço médio dos derivados vendidos no Brasil. Principalmente por causa dos reajustes do diesel e da gasolina, ocorridos em 2013.A companhia informou ainda que a geração de caixa operacional medida pelo Ebitda (Lucro antes de Juros, Impostos, Depreciação e Amortização) ajustado atingiu R$ 30,595 bilhões. Esse total é 11% inferior ao obtido nos primeiros seis meses do ano passado, em razão também do provisionamento com o PIDV e maiores baixas de poços secos, subcomerciais e de ativos, além de menores ganhos na venda de ativos e maiores despesas de vendas.Quanto ao resultado financeiro líquido, embora negativo em R$ 1,114 bilhão no semestre, foi R$ 1,047 bilhão mais favorável do que o obtido em igual período do ano passado, uma vez que os efeitos da variação cambial sobre a dívida em dólar favoreceram o resultado. De acordo com a Petrobras, no primeiro semestre deste ano houve valorização de 6% do real ante o dólar, em comparação com a desvalorização de 8,4% contabilizada de janeiro a junho de 2013.A produção de petróleo e gás natural liquefeito no Brasil atingiu a média de 1,947 milhão de barris por dia. Isso significa 1,4% a mais que a produção dos primeiros seis meses de 2013, de 1,921 milhão de barris/dia. O aumento foi favorecido pela entrada em operação dos novos sistemas de produção - Papa-Terra, Roncador e Jubarte - e ao aumento da produção nos municípios de Itajaí (SC), Paraty (RJ) e São Paulo. A produção de gás natural no país subiu 3%.,-
PETROLEO BRASILEIRO S.A. PETROBRAS;PETROBRAS;Explosão em refinaria da Petrobrás em Manaus deixa trabalhador em estado gravíssimo,Uma explosão em uma refinaria de petróleo da Petrobrás em Manaus deixou um funcionário gravemente ferido. empresa não informou as causas do acidente. O incêndio na refinaria já foi controlado e, segundo a Petrobrás, não houve danos ao meio ambiente.  O acidente aconteceu na noite de sábado (16), logo após o trabalhador ligar um veículo para fazer a ronda no local. Segundo a FUP (Federação Única dos Petroleiros), o técnico da Petrobrás teve queimaduras em 75% do corpo. Ainda segundo a FUP, a refinaria de Manaus tem um histórico de acidentes graves envolvendo trabalhadores. Em dezembro de 2013, uma explosão feriu três operadoradores da Petrobrás. Em setembro de 2010, uma técnica de operação foi vítima de um grave acidente na refinaria e morreu após dez dias de internação. Leia mais notícias de Cidades  A Petrobrás informou a ocorrência de uma explosão na estação de tratamento de efluentes da Reman (Refinaria Isaac Sabbá) por volta das 22h5o de sábado. A ocorrência foi controlada pela brigada de emergência da empresa e um técnico de operação sofreu queimaduras. A vítima foi encaminhada ao Hospital 28 de agosto, de Manaus, no qual está internada na unidade de tratamento de queimados. A Petrobrás disse ainda que está dando toda a assistência ao empregado e familiares. ,-
AREZZO INDUSTRIA E COMERCIO S.A.;AREZZO CO;Arezzo mostra as novidades para a estação mais quente do ano,Protagonizada por Leandra Leal, a campanha verão 2015 Arezzo traz peças que remetem grandes sucessos da década de 90. O sapato Mule volta repaginado com uma pegada descontraída e design criativo na nova coleção. Para combinar com variados estilos, a marca aposta nas cores pastel, o clássico preto e os metalizados. A cortiça também é uma das apostas para a coleção e dá um toque mais casual ao calçado que promete ser hit. As mini bolsa-saco já são o desejo da temporada e roubam a cena com diferentes modelos trabalhados com tressê, metais e franjas. Com opções para todos os gostos e ocasiões, é peça obrigatória nos looks de verão. Escolha sua Arezzo e leve o melhor da moda para o seu closet., +
BCO BRASIL S.A.;BRASIL;Banco do Brasil reduz taxas de juros para financiamento de veículos,O Banco do Brasil informou, nesta segunda-feira (1º), que passou a oferecer taxas promocionais a partir de 0,97% ao mês para financiar veículos novos e 1,18% ao mês para veículos usados, com prazo de até 60 meses. A linha de crédito está disponível aos correntistas do BB, seguido o processo normal de aprovação bancário, com as seguintes as seguintes vantagens: financiamento de até 100% do valor do veículo, até 180 dias de carência, possibilidade de escolher até 2 meses por ano sem cobrança da prestação mensal e não há cobrança de tarifas na operação. O banco lembra que as taxas de juros também variam conforme o nível de relacionamento do cliente com a instituição financeira e as características da operação (percentual de entrada, prazo e ano de fabricação do veículo). As condições do financiamento com taxa de 0,97% ao mês são: taxa de juros anual 12,28%. Custo Efetivo Total (CET) anual de 14,84%. Com taxa de 1,18% ao mês: taxa de juros anual 15,12%, CET anual de 17,75%., +
BCO BRASIL S.A.;BRASIL;Banco do Brasil terá que indenizar correntista,O Banco do Brasil terá que pagar R$ 5 mil ao correntista José Rodrigues da Silva por danos morais e materiais. O motivo da medida judicial foi a denúncia de aplicação de descontos indevidos na poupança pela instituição financeira, que não apresentou provas contundentes que os justificassem. A resolução do desembargador Stênio José de Sousa Neiva Coêlho, membro da 1ª Câmara do Tribunal de Justiça de Pernambuco, manteve decisão de juiz da 1ª Vara Cível de Palmares, Evani de Barros, e confirmou a concessão de indenização De acordo com o site Tribunal de Justiça de Pernambuco, na apelação, o Banco do Brasil pediu a “reforma da sentença”, alegando que “sua atuação foi pautada dentro da boa-fé e legalidade e que, portanto, não há que se falar em ato ilícito caracterizador de danos na esfera extrapatrimonial do autor. O desembargador Stênio Neiva considerou que é incontestável a aplicação do Código de Defesa do Consumidor nas operações realizadas pelas instituições financeiras, conforme a Súmula 297 do STJ. “É pacifico na jurisprudência o entendimento de que nas operações realizadas por instituições financeiras cabem a estas provar que não houve falha na prestação do serviço, pois não se aplicam apenas os princípios civilistas que regem a responsabilidade civil, devendo aplicar também a regra estabelecida pelo Código de Defesa do Consumidor que prevê a responsabilidade objetiva do prestador de serviços, dispondo, no entanto, em seu art. 14, § 3º, do CDC, de duas causas de exclusão da responsabilidade”, diz, no texto da decisão. De acordo com o art. 14, §3º, do CDC, o fornecedor de serviços só não será responsabilizado quando provar que, tendo prestado o serviço, o defeito inexiste. e a culpa exclusiva do consumidor ou de terceiro.O relator citou súmulas do Superior Tribunal de Justiça e decisões dos Tribunais de Pernambuco, Rio Grande do Sul e Minas Gerais. O despacho foi publicado na Edição nº 154/2014 do Diário de Justiça Eletrônico (DJe), na terça-feira (26). Ainda cabe recurso de Agravo Interno ou Regimental para levar a Apelação para julgamento na 1º Câmara Cível do TJPE, formada por mais dois desembargadores.,-
BCO BRASIL S.A.;BRASIL;Banco do Brasil é a empresa do ano,O movimento das aberturas de capital na bolsa em 2013 pode ser dividido em duas fases. A primeira, até o dia 24 de abril, em que oito ofertas públicas iniciais (do inglês Initial Public Offerings, ou IPOs) e vendas de ações de empresas já listadas movimentaram R$ 4,4 bilhões. E a segunda fase, a partir do lançamento de ações da BB Seguridade, empresa controlada pelo Banco do Brasil que é responsável pelas atividades de seguros, previdência e capitalização do banco. A partir dessa abertura de capital, o segundo maior IPO da história da bolsa, o ano de 2013 tornou-se um dos mais significativos em vendas de ações, movimentando R$ 23,4 bilhões, quase a soma de 2011 e de 2012.O lançamento da BB Seguridade, que caminha rapidamente para tornar-se a maior empresa de seguros, previdência e capitalização do País, movimentou R$ 11,47 bilhões. As reservas dos investidores foram o triplo da oferta, e, diferentemente do que ocorreu com a maioria dos lançamentos do ano passado, os papéis premiaram regiamente quem comprou. Do lançamento até o fim de agosto, as ações valorizaram-se 120%, e o valor de mercado da BB Seguridade superava R$ 70 bilhões no fim do mês, ante R$ 92 bilhões do próprio banco.A nova empresa, da qual o BB possui 70% do capital, já contribuiu com proventos de R$ 2,5 bilhões, em 2013, e de R$ 1,5 bilhão, no primeiro semestre deste ano, além de ter engordado os resultados do banco em mais de R$ 7 bilhões com a venda dos papéis. O sucesso da abertura de capital da BB Seguridade mais o crescimento da participação do banco no mercado de crédito e sua diversificação para novos mercados fizeram o Banco do Brasil ser escolhido A Empresa do Ano por AS MELHORES DA DINHEIRO. “O surgimento da companhia foi um marco para os negócios do Banco do Brasil e para o mercado de capitais brasileiro”, diz Aldemir Bendine, presidente do banco. “Na contramão do humor do mercado, mostramos que negócios consistentes não dependem de análises momentâneas da economia.” Outro ponto relevante é o crescimento dos empréstimos. O BB ampliou sua participação de 20,7% do mercado, no segundo trimestre de 2013, para 21,3%, em junho de 2014. Para um banco, expandir a carteira de empréstimos sempre tende a ser um movimento arriscado, pois a tendência é captar, primeiro, os piores clientes da concorrência – ou seja, os tomadores de empréstimo que oferecem maior risco de inadimplência. No entanto, o BB vem conseguindo manter os índices de inadimplência abaixo da média do mercado. Em junho de 2013, ainda devido ao rescaldo do aumento do calote nos anos anteriores, a inadimplência média do sistema financeiro era de 6,2%. No BB, esse indicador estava em 5%. Doze meses mais tarde, o esforço combinado dos bancos para limpar suas carteiras começava a dar frutos e a inadimplência média do sistema havia recuado para 4,78%. No caso do BB, a queda foi ainda mais expressiva, para 3,57%. “Mantemos nosso foco em carteiras de menor risco, modelo que adotamos há muito tempo e que agora passou a balizar a atuação de outros grandes bancos – caso do crédito consignado, por exemplo”, diz Bendine. Os próximos passos, além de reforçar a participação no crédito imobiliário, que vem crescendo a uma taxa de 80% ao ano, são ampliar a concessão de empréstimos para o setor automotivo por meio da parceria com o Banco Votorantim e ampliar essa cooperação para o crédito consignado. O raciocínio é simples: a BV Financeira, promotora de vendas do Votorantim, oferece empréstimos para a compra de automóveis em uma ampla rede de mais de 20 mil revendedores de todos os tamanhos espalhados pelo País. Nada mais lógico do que aproveitar essa capacidade instalada para oferecer consignados, empréstimos de baixo risco que são a nova menina dos olhos do sistema financeiro. A meta do BB é manter o ritmo de crescimento. “Mas sempre buscaremos crescer sem flexibilizar nossa política de crédito, caracterizada pelo rigor técnico e por uma postura conservadora”, diz Ben­dine. “Há espaço para conceder mais crédito dentro dos níveis projetados sem que ocorra diminuição da qualidade da carteira.”, +
BCO BRADESCO S.A.;BRADESCO;Bando armado com fuzis leva R$ 400 mil de agência bancária em Apuí (AM), fazendo clientes e funcionários de reféns,Nesta segunda-feira (1º ), uma quadrilha de oito homens armados com fuzis assaltaram uma agência do banco Bradesco localizada em Apuí, município a 408 quilômetros de Manaus, levando quantia estimada pela polícia em cerca de R$ 400 mil, fazendo de reféns clientes e funcionários da agência. Na hora da fuga, eles ainda tentaram queimar uma ponte de madeira que dá acesso à cidade. As informações policiais dão conta que, por volta das 10h, os oito suspeitos entraram na agência atirando, de forma a intimidar clientes e funcionários. Depois de subtraírem a quantia, eles forçaram mais de 20 pessoas a saírem do local e irem para a rua, para que eles servissem de barreira humana para o caso da polícia atirar contra eles. Os suspeitos fugiram, então, em uma S-10 de cor branca e placa do Estado do Mato Grosso, levando os reféns na carroceria em direção a cidade de Humaitá, (a 590 quilômetros da capital). Para auxiliar sua fuga, quando chegaram à ponte do rio Juma, eles pararam, tiraram os reféns da carroceria da picape, liberaram a maioria deles, e atearam fogo no veículo em cima da ponta de madeira, de modo a fragilizar a estrutura e impedir que a perseguição continuasse. ,-
BCO BRADESCO S.A.;BRADESCO;Bradesco busca ajuda de startups para inovar,Em busca de soluções inovadoras para tentar acompanhar a revolução digital que atinge o setor bancário, o Bradesco seguiu a tendência de outras grandes empresas e vai abrir suas portas para as startups. O segundo maior banco privado brasileiro lança nesta terça-feira, 05, em todo o País o InovaBra, programa para descobrir projetos inovadores de startups que possam ser adaptados ao setor de produtos e serviços financeiros. Com dez meses de duração - sendo quatro meses para o processo seletivo - o banco espera selecionar até uma dezena de empresas em estágio inicial para durante seis meses desenvolver um serviço ou produto inédito no mercado e integrar sua tecnologia com a do banco. Ao final, as startups que formatarem suas soluções com sucesso terão como prêmio um contrato com o Bradesco, para entrar no mercado já com um grande cliente em seu portfólio. Boa parte das startups tem medo de procurar uma empresa do tamanho do Bradesco, porque nossas primeiras perguntas serão quem eles são e se têm a capacidade de execução que precisamos, diz o diretor vice-presidente do Bradesco, Maurício Minas. Criamos o programa para essas pequenas empresas virem aqui fazer seus produtos conosco, em vez de responder a uma apresentação em power point, diz. A iniciativa marca a primeira incursão do Bradesco pela inovação aberta. Até hoje, todo o processo de desenvolvimento de novas soluções do banco era interno. Queremos sair da zona de conforto e ter mais opções de negócio no médio e longo prazo, diz Minas. O banco procura soluções em cinco áreas estratégicas: meios de pagamento, canais digitais, produtos, seguros e Banco do Futuro - que engloba iniciativas que possam ser adotadas nos próximos anos por qualquer área do banco. As inscrições para o InovaBra vão até o dia 17 de outubro no site inovabra.com.br. No fim do programa, as empresas que se destacarem também poderão receber um investimento do banco. O fundo de private equity do Bradesco, focado em negócios de médio a grande porte, demonstrou interesse em conhecer as empresas selecionadas pelo InovaBra para avaliar oportunidades de investimento e eventualmente criar uma linha para startups. As informações são do jornal O Estado de S. Paulo., +
BCO BRADESCO S.A.;BRADESCO;Bradesco deve perder R$ 356 mi com investimento no BES,O resgate do Banco Espírito Santo (BES), revelado no fim de semana, já respingou em um de seus acionistas e chegou ao Brasil. Dono de uma participação de 3,9% no banco português, o Bradesco anunciou, na terça-feira, 04, que estima perdas de R$ 356 milhões no lucro do terceiro trimestre. Ontem, num encontro com analistas de mercado, o presidente do Bradesco, Luiz Carlos Trabuco Cappi, afirmou que o provisionamento cobre 100% da exposição do banco no BES. A boa norma, a transparência, exigia a baixa integral. O banco brasileiro fará um ajuste contábil não recorrente do investimento por meio desta operação. Trabuco reforçou que esse não é um número relevante para o balanço da instituição, que no último trimestre lucrou R$ 3,8 bilhões. Segundo ele, o Bradesco acompanhou o que vinha ocorrendo com o BES nos últimos meses e agora fez a baixa do ativo. Isso esgota o que nós temos. O banco brasileiro é sócio da instituição financeira portuguesa desde novembro de 2000. As duas empresas decidiram estreitar seu relacionamento depois de o Bradesco ter comprado do BES, por meio de uma permuta de ações, o controle do banco Boavista Interatlântico. O Bradesco ainda mantém uma participação de 20% no Banco Espírito Santo de Investimento (BESI) no País. Trabuco diz que não há interesse de aumentar a fatia nessa unidade e confirmou que ela ficará dentro do guarda-chuva do BES bom. A intervenção anunciada na noite de domingo,03, pelo banco central português prevê que a maior instituição financeira privada do país será dividida em duas: os ativos bons ficarão no Novo Banco (também chamado de Novo BES) e as operações problemáticas estarão no velho BES, o banco ruim. Os novos gestores tomaram crédito de 4,9 bilhões de euros para injetar capital no BES e manter as portas abertas. Os prejuízos serão assumidos pelos credores do BancoEspírito Santo e por seus acionistas, como o francês Credit Agricole (com 14,6% do BES), o Bradesco (com 3,9%) e a operadora Portugal Telecom que detém 2,1% do capital do banco português e há alguns dias levou calote de cerca de 900 milhões de uma das empresas do Grupo Espírito Santo. No Brasil, o BES tem mais de R$ 8 bilhões em ativos, conforme demonstrações financeiras de 2013. O patrimônio líquido do banco era de R$ 665,7 milhões ao fim de dezembro. No ano passado, o BES Investimento do Brasil registrou lucro líquido de R$ 41 milhões - alta de 32% ante 2012. O índice de Basileia do banco estava em 14,2%, acima do mínimo exigido pelo Banco Central brasileiro, de 11%. O indicador mede o quanto o banco pode emprestar sem comprometer o seu capital. Em nota, o banco reforçou que suas subsidiárias no Brasil fazem parte do Novo Banco e que sua estrutura organizacional não será alterada. Mais forte Ontem, Vítor Bento, presidente do Banco Espírito Santo nomeado para continuar à frente do chamado Novo Banco, disse que o resgate torna a instituição mais forte e segura que antes. As incertezas que ameaçavam a instituição nos últimos tempos foram afastadas, afirmou o executivo em carta publicana no site do BES. O ex-presidente do banco também se manifestou. Em nota, Ricardo Espírito Santo Salgado disse que aguarda a análise das contas da instituição para dar sua versão sobre a crise. A intervenção deu fôlego à Bolsa de Lisboa, que encerrou com alta de 0,98%. As ações do BES, que caíram mais de 40% na sexta-feira e tiveram suas operações suspensas, não foram negociadas. As informações são do jornal O Estado de S. Paulo.,-
BCO SOFISA S.A.;SOFISA;Banco Sofisa tem alta de 1953,4% no lucro do segundo trimestre,O Banco Sofisa (SDSA4), banco múltiplo especializado na concessão de crédito para empresas de pequeno e médio porte, teve alta de 1953,4% no lucro líquido do segundo trimestre. Os ganhos passaram de R$ 0,3 milhões no ano passado para R$ 5,4 milhões este. No primeiro semestre, o lucro foi de R$ 12 milhões. A carteira de crédito no segmento empresas subiu 6,5% em relação ao primeiro trimestre e 10,2% em relação ao segundo trimestre de 2013, influenciado por um cenário de acentuada desaceleração no segmento industrial. A carteira total seguiu impactada pela carteira do segmento Varejo, que atingiu o valor de R$ 21,5 milhões, redução de 81,8% na comparação anual. O crédito a empresas atingiu R$ 1,8 bilhão, representando 98,8% do total da carteira de crédito no segundo trimestre, alta de 6,5%. Excluindo os financiamentos adquiridos, a carteira subiu 7,4% em relação ao primeiro trimestre e 12% em relação ao segundo trimestre do ano passado., +
HOTEIS OTHON S.A.;HOTEIS OTHON;Hotéis Othon crescem 11,2% na receita líquida no 1º semestre,A rede de Hotéis Othon acaba de anunciar os resultados do primeiro semestre de 2014. O destaque do período foi o crescimento de 27,2% do EBITDA em relação ao ano anterior, com margem de 30,5%. Além disso, o EBITDA do primeiro semestre em valores absolutos foi maior do que o valor de todo o ano de 2013, com margem de 15,6%. Outro grande resultado no período foi o aumento de 15,4% no lucro líquido. Já a receita líquida atingiu a marca de 11,2% superior à registrada no mesmo período do ano passado. A diária média subiu 17,3%, outro excelente resultado que consolida o contínuo crescimento apresentado pela rede nos últimos anos. “O resultado do primeiro semestre do ano foi marcado pelos efeitos positivos da Copa do Mundo. Ao longo do evento, nossos hotéis garantiram taxas de ocupação próximas de 100% e um expressivo crescimento da diária média”, ressalta Fernando Chabert, diretor superintendente da Rede de Hotéis Othon. Com cinco unidades em operação no estado de São Paulo, a rede começa a operar, nos próximos meses, mais um hotel, desta vez em Matão (SP). Com aporte de R$ 8 milhões dos mesmos investidores do Hotel Othon Suítes de Araraquara, e um total de 80 apartamentos, o empreendimento atenderá, sobretudo, ao público corporativo, com uma infraestrutura que inclui três salas de reunião, um restaurante e um centro fitness. A meta é, em alguns anos, ultrapassar a marca de 50 hotéis administrados. Também no primeiro semestre de 2014, a Rede de Hotéis Othon finalizou o grande investimento de mais de R$ 30 milhões na modernização de três unidades do Grupo: Rio Othon Palace, Belo Horizonte Othon Palace e Bahia Othon Palace. Em maio, o Belo Horizonte Othon Palace inaugurou novo lobby, com área exclusiva para recepção do Othon Business, modernização dos apartamentos, áreas de evento e áreas sociais, com investimentos superiores a R$ 4 milhões., +
HOTEIS OTHON S.A.;HOTEIS OTHON;Rede Othon vai administrar hotel em Matão (SP),Nos próximos meses, a rede de hotéis Othon continuará investindo no projeto de administração de hotéis. Com cinco unidades em operação no Estado de São Paulo, a rede começa a operar, nos próximos meses, mais um hotel, desta vez em Matão. Com aporte de R$ 8 milhões dos mesmos investidores do Hotel Othon Suítes de Araraquara, e um total de 80 apartamentos, o empreendimento atenderá, sobretudo, ao público corporativo. O hotel terá três salas de reunião. A meta da rede é, em alguns anos, ultrapassar a marca de 50 hotéis administrados. Recentemente a rede Othon finalizou um grande investimento de mais de R$ 30 milhões na modernização de três unidades: Rio Othon Palace, Belo Horizonte Othon Palace e Bahia Othon Palace. Em maio, o Belo Horizonte Othon Palace inaugurou novo lobby, com área exclusiva para recepção do Othon Business, modernização dos apartamentos, áreas de evento e áreas sociais, com investimentos superiores a R$ 4 milhões., +
